Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02333.png,23.821188,23.055959,0.262111,0.195467,0.010227,0.17631,0.000199,6.64586,45,0.990301,4.751982,0,0.084658,0.135387,0,0,0.004446,278.602835,0.419913,2.487803,2.460762,1.15695,1.226786,-21.697814,-19.66097,-5.021865,-10886.45898,0,58,89,67,48,93,100,98,83,100,100,77,100,100,75,100,100,100,100,71,100,100,8,0,86,89,99,24,100,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02334.png,23.255098,38.524309,0.175154,0.218676,0.011206,0.081186,0.000286,6.356553,29,0.998625,0,0,0.056595,0.110777,0,0,0.013672,259.99133,0.442188,2.501788,2.513552,1.092236,1.171832,11.225148,8.69985,-0.275306,-15494.86231,0,52,82,59,59,95,100,97,79,97,100,100,100,97,82,100,100,99,100,92,100,100,4,0,96,98,100,11,100,285
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02335.png,20.512747,53.412571,0.576483,0.382177,0.026116,0.021281,0,7.225652,-8,0.994895,4.568831,0,0.028618,0.079128,0.127151,0,0.13734,273.198477,0.481954,2.686924,2.558383,0.965468,1.111505,28.023197,6.944415,-3.113632,-10217.04199,0,28,75,85,97,94,100,100,90,65,100,78,100,70,88,87,100,86,100,69,100,100,1,0,78,99,100,26,100,297
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02336.png,20.707153,124.834294,0.717291,0.265854,0.015885,0.055063,0,6.980587,18,0.99594,0,0,0.026101,0.002404,0.434587,0,0.107404,290.444702,0.406308,2.303517,2.32478,1.180121,1.281069,13.703369,23.916207,-2.517239,-3307.457764,0.000293,29,46,91,79,100,100,100,87,93,100,100,100,65,96,57,100,89,100,59,100,100,10,1,94,84,100,58,100,272
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02337.png,22.225428,21.941359,0.61551,0.255588,0.011521,0.098998,0,6.776256,43,0.995949,0,0,0.087803,0.003258,0,0,0.002028,252.423892,0.423856,2.523492,2.539363,1.115133,1.244157,3.19414,-1.868929,-0.968406,-2644.645996,0,43,89,86,75,96,100,100,85,99,100,100,100,100,96,100,100,100,100,74,100,100,5,0,100,100,100,62,100,281
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02338.png,22.088696,82.954553,0.260146,0.451652,0.024065,0.031598,0,7.256054,17,0.992095,0,0,0.106327,0.004326,0.013066,0,0.018698,287.424607,0.45153,2.520145,2.524095,1.0673,1.149566,-28.262483,7.694545,0.702015,-13809.88184,0,41,62,67,99,96,100,100,91,92,100,100,100,100,96,99,100,98,100,98,100,100,3,0,78,98,100,15,100,294
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02339.png,24.760305,6.728889,0.543618,0.294361,0.00957,0.028143,0,6.662918,48,0.981524,0,0,0.037559,0.108025,0,0,0.015898,279.598789,0.50016,2.459436,2.432827,0.952883,1.04661,19.800418,-4.127726,2.795832,-13385.42188,0,66,97,83,87,91,100,100,83,100,100,100,100,85,82,100,100,98,100,54,100,100,1,0,89,99,100,16,100,259
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0233_01.jpg,14.048362,201.571925,0.206035,0.022158,0.00052,0.999524,0,3.809482,-46,0.882788,0,0,0.087624,0.078995,0.007108,0,0.104272,59.058532,0.305957,3.996225,3.27951,1.392291,1.876137,38.773824,-5.643776,3.762452,-7157.205566,0,3,24,62,3,9,0,100,48,3,100,100,100,100,88,99,100,90,37,11,100,100,48,68,61,99,100,39,100,266
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0233_02.jpg,17.335093,44.050906,0.051903,0.0951,0.006129,0.734196,0,5.696339,47,0.795508,0,0,0.022112,0.197375,0.008787,0.105243,0.051234,26.901306,0.322584,5.93023,4.941858,1.352993,1.748483,60.7295,-5.365511,6.294739,-4787.021973,0.131148,10,79,41,11,75,97,100,71,100,100,100,100,55,51,99,89,95,10,15,100,100,38,37,24,99,99,51,45,275
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02340.png,28.559999,42.245282,0.694336,0.33289,0.018543,0.052923,0,7.072602,29,0.98739,0,0,0.057668,0.052921,0.07707,0,0.071283,269.913014,0.480136,2.484858,2.496524,0.991506,1.093303,-17.684768,6.090819,0.491275,-11733.8291,0,89,80,90,93,100,100,100,88,97,100,100,100,98,92,92,100,93,100,71,100,100,2,0,91,99,100,21,100,280
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02341.png,25.219292,187.431697,0.630204,0.131721,0.006035,0.341475,0,6.196423,36,0.99557,0,0,0.055,0.002398,0.31076,0,0.050382,249.47582,0.407228,2.564183,2.564183,1.165464,1.290164,6.166675,-0.991117,0.257753,-2928.283691,0.265077,70,28,87,20,74,100,100,77,98,100,100,100,97,96,69,100,95,100,60,100,100,9,1,99,100,100,60,14,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02342.png,22.216677,137.347004,0.688581,0.290704,0.017372,0.082288,0,7.017049,43,0.993393,0,0,0.073766,0.088773,0,0,0.038673,263.935778,0.431275,2.565934,2.545856,1.120926,1.197918,19.34639,7.770633,-0.789252,-14161.04102,0,43,42,89,86,100,100,100,88,99,100,100,100,100,86,100,100,96,100,81,100,100,6,0,89,98,100,14,100,300
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02343.png,27.734426,28.137027,0.605469,0.274358,0.010346,0.060619,0,6.661048,41,0.983958,0,0,0.064335,0.001961,0,0,0.011213,273.120126,0.497904,2.543631,2.519821,0.962002,1.048386,22.67919,9.082532,-0.268077,-11162.37109,0,86,86,86,82,93,100,100,83,99,100,100,100,99,96,100,100,99,100,55,100,100,1,0,85,98,100,23,100,300
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02344.png,26.934052,24.275001,0.488889,0.293889,0.014165,0.059222,0,6.911786,-36,0.999335,0,0,0.060625,0.006712,0,0,0.003268,237.838887,0.436517,2.755963,2.773658,1.081761,1.211662,-18.111086,12.916367,1.822708,-2922.197998,0,82,88,81,87,99,100,100,86,15,100,100,100,98,96,100,100,100,100,87,100,100,4,0,90,95,100,60,100,280
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02345.png,22.673016,292.584873,0.493945,0.502129,0.036247,0.018004,0,7.477764,3,0.986123,0,0,0.062488,0.128616,0,0,0.016359,258.244113,0.448044,2.50148,2.513242,1.07786,1.156409,-9.022218,8.29457,0.169412,-14991.8125,0,47,11,81,100,84,100,100,93,81,100,100,100,99,77,100,100,98,100,98,100,100,4,0,98,98,100,12,100,295
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02346.png,20.071886,539.02287,0.700831,0.145926,0.014085,0.410065,0,6.406808,4,0.989108,0,0,0.13803,0.002857,0,0,0.001025,256.948588,0.341802,2.499695,2.499695,1.408548,1.517118,4.842938,13.10191,0.221264,7365.818359,0,24,1,90,25,99,100,100,80,82,100,100,100,100,96,100,100,100,100,21,100,100,52,6,99,95,100,92,100,278
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02347.png,25.467934,80.293851,0.272727,0.311906,0.029627,0.095864,0,7.376075,-12,0.990998,3.095135,0,0.077821,0.002229,0,0,0,243.841685,0.438021,2.600625,2.61297,1.095914,1.189658,4.709231,9.568613,-1.228934,-8220.393555,0,72,63,68,90,90,100,100,92,58,100,85,100,100,96,100,100,100,100,88,100,100,5,0,99,97,100,34,100,289
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02348.png,26.100128,240.069502,0.599537,0.357764,0.037504,0.079894,0,7.519148,-34,0.988027,0,0,0.11657,0.076641,0,0,0.016982,262.003127,0.412691,2.450364,2.457997,1.167981,1.258008,-0.174757,16.545841,0.433307,-14385.14356,0,77,17,86,96,82,100,100,94,18,100,100,100,100,89,100,100,98,100,64,100,100,9,0,100,92,100,13,100,305
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02349.png,21.015327,197.7743,0.4109,0.466235,0.030539,0.034382,0,7.446481,36,0.991118,0,0,0.040606,0.002217,0,0,0.005855,267.52494,0.440469,2.469394,2.43886,1.055339,1.21497,-11.656503,17.911733,2.172165,-2577.352051,0,32,25,77,99,90,100,100,93,98,100,100,100,89,96,100,100,99,100,90,100,100,3,0,96,91,100,62,100,293
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0234_01.jpg,14.76378,60.348086,0.26276,0.156417,0.005211,0.197276,0,6.022404,-20,0.940058,0,0,0.038416,0.023994,0.00339,0.001543,0.168921,33.250715,0.284737,3.570956,4.982729,1.611791,1.900217,-43.590111,30.847573,27.645864,1386.068726,0,4,72,67,29,68,100,100,75,44,100,100,100,86,95,100,100,83,14,7,100,100,89,73,52,74,78,78,100,311
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0234_03.jpg,17.965031,204.60498,0.623813,0.370166,0.022183,0.061175,0,7.128037,47,0.75894,0,0,0.070709,0.089114,0,0,0.010527,36.69641,0.27642,2.888889,3.138889,1.695245,1.922442,-11.180147,22.32503,6.627089,-13451.08398,0.51787,13,24,87,97,98,100,100,89,100,100,100,100,99,86,100,100,99,16,6,100,100,95,77,96,86,99,16,1,287
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0234_04.jpg,18.435125,39.200513,0.344136,0.442802,0.037033,0.060315,0,7.492204,47,0.794419,1.819608,0,0.102458,0.082462,0,0,0.013337,32.425726,0.282486,2.838212,3.025347,1.66,1.88,-8.584676,20.38811,1.969128,-11928.38281,0.002117,15,81,73,99,83,100,100,94,100,100,91,100,100,88,100,100,99,13,7,100,100,93,69,98,88,100,20,99,281
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02350.png,21.74577,21.410501,0.225895,0.371483,0.031348,0.057254,0,7.458954,39,0.991802,0,0,0.103887,0.083169,0,0,0.00739,252.526073,0.425311,2.523313,2.539183,1.121792,1.232132,3.520244,18.233957,-1.140074,-10589.61914,0.273712,38,90,64,97,89,100,100,93,99,100,100,100,100,88,100,100,99,100,76,100,100,6,0,100,90,100,25,13,274
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02351.png,19.825356,85.493742,0.455882,0.268802,0.022884,0.058144,0.000038,6.924164,40,0.990337,0.034969,0,0.054674,0.135866,0,0,0.011699,252.240647,0.4318,2.551918,2.543919,1.121759,1.19413,-7.628884,-2.108703,1.959849,-15263.32324,0,23,61,79,80,97,100,100,87,99,100,100,100,97,74,100,100,99,100,82,100,100,6,0,98,100,100,11,100,269
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02352.png,24.707607,70.448462,0.598714,0.263266,0.029446,0.104827,0,7.186066,44,0.996634,2.935354,0,0.102196,0.002121,0.053567,0,0.146693,263.386888,0.460462,2.475883,2.522745,1.039207,1.132523,13.536466,6.810959,-0.819984,-3865.441406,0,66,67,86,78,91,100,100,90,99,100,85,100,100,96,95,100,85,100,90,100,100,3,0,95,99,100,56,100,294
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02353.png,25.411613,139.119938,0.714625,0.219889,0.013023,0.147407,0,6.834498,-35,0.994008,0,0,0.071904,0.167,0,0,0.038466,247.898835,0.473663,2.754455,2.672297,0.996756,1.116449,-21.110487,3.106169,0.157944,-15275.21094,0,72,41,90,60,98,100,100,85,17,100,100,100,99,63,100,100,96,100,77,100,100,2,0,87,100,100,11,100,283
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02354.png,21.10688,32.377382,0.500772,0.280278,0.005446,0.028063,0,6.170408,-16,0.995629,0,0,0.047018,0.067176,0,0,0.003515,257.580178,0.396792,2.526505,2.534437,1.203499,1.316712,11.810747,15.827283,-2.635831,-10351.46094,0,33,84,81,83,70,100,100,77,51,100,100,100,94,90,100,100,100,100,51,100,100,12,1,96,93,100,26,100,294
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02355.png,19.366901,209.672686,0.55102,0.144638,0.007888,0.245712,0,6.126552,5,0.976231,0,0,0.047019,0.092398,0.039406,0,0.034009,290.846868,0.481327,2.794531,2.776675,0.984014,1.093574,-39.628559,4.877495,0.256138,-11245.88672,0,20,23,84,25,85,100,100,77,83,100,100,100,94,86,96,100,97,100,70,100,100,2,0,59,99,100,22,100,293
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02356.png,25.19549,198.99567,0.180021,0.342619,0.028434,0.049703,0.000124,7.230142,46,0.992318,0,0,0.053426,0.05245,0.066472,0,0.129776,262.499563,0.484448,2.491717,2.55095,0.98479,1.081655,15.264294,-5.956998,2.293477,-11731.5,0,70,25,60,95,92,100,99,90,100,100,100,100,97,92,93,100,87,100,67,100,100,2,0,93,99,100,21,100,278
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02357.png,26.796503,90.008848,0.341598,0.26341,0.010549,0.03725,0.000034,6.681944,42,0.999091,10.140549,0,0.059955,0.112886,0,0,0.011348,250.436826,0.460533,2.603528,2.607641,1.038992,1.132289,-13.872835,0.393163,0.328357,-9521.927734,0,81,59,72,78,94,100,100,84,99,100,53,100,98,81,100,100,99,100,90,100,100,3,0,94,100,100,29,100,301
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02358.png,20.048574,102.994859,0.283179,0.426074,0.036381,0.078913,0,7.384127,15,0.989832,0,0,0.080555,0.006963,0,0,0.132661,251.816953,0.396704,2.570198,2.542087,1.203718,1.316951,-8.56583,-0.409251,-0.997148,10964.55566,0,24,54,68,99,83,100,100,92,91,100,100,100,100,96,100,100,87,100,51,100,100,12,1,98,100,100,96,100,293
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02359.png,19.587151,276.259063,0.5891,0.134259,0.020095,0.241567,0.000028,6.1136,40,0.995787,0,0,0.071416,0.070728,0.997017,0,0.267456,246.239508,0.443768,2.574109,2.594473,1.029838,1.223483,-4.375322,9.324322,1.052834,-3863.992432,0,21,12,85,21,99,100,100,76,99,100,100,100,99,90,0,100,73,100,94,100,100,2,0,99,97,100,56,100,279
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0235_01.jpg,16.028046,111.666058,0.5184,0.285065,0.026899,0.099136,0,7.26407,47,0.915875,11.618447,0,0.06217,0.206426,0.029547,0.081649,0.149071,62.265636,0.295869,3.149195,4.561701,1.525392,1.870172,-46.086538,13.792513,41.130474,-10769.14648,0.007921,6,50,82,85,93,100,100,91,100,100,48,100,99,47,97,92,85,40,9,100,100,78,67,48,94,57,24,96,269
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02360.png,17.794035,131.614844,0.294766,0.51541,0.068774,0.015834,0.072144,7.754024,43,0.990625,0.304882,0,0.021639,0.118984,0,0,0.007436,248.324309,0.42687,2.572831,2.589089,1.1187,1.223936,-7.790226,2.606004,0.370848,-14115.41895,0,12,43,69,99,58,100,12,97,99,100,98,100,54,79,100,100,99,100,77,100,100,6,0,98,100,100,14,100,297
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02361.png,23.052898,79.651024,0.712929,0.376772,0.033396,0.044627,0,7.461746,-5,0.9807,0,0.132249,0.071788,0.002342,0.207937,0,0.111035,273.04527,0.417027,2.380888,2.3699,1.152111,1.245779,-0.955211,-0.746597,0.635586,1205.319458,0.378635,51,63,90,97,87,100,100,93,70,100,100,87,99,96,79,100,89,100,68,100,100,8,0,100,100,100,78,5,278
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02362.png,25.278683,148.072194,0.640432,0.280789,0.016296,0.074873,0.00003,7.014629,35,0.936414,0.965633,0,0.073039,0.092908,0,0,0.009714,261.214629,0.441964,2.484328,2.484328,1.090537,1.174595,8.973604,-3.308135,2.049337,-15053.76465,0,71,38,87,83,100,100,100,88,98,100,95,100,100,86,100,100,99,100,92,100,100,4,0,98,100,100,12,100,270
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02363.png,24.070869,65.304458,0.426997,0.37437,0.014583,0.017806,0,6.966203,-45,0.996988,1.435691,0,0.080111,0.076253,0,0,0.005878,252.544849,0.461045,2.538064,2.522201,1.03051,1.140771,-3.16078,-1.312771,0.479726,-2115.280029,0.228737,60,69,77,97,99,100,100,87,4,100,93,100,100,89,100,100,99,100,89,100,100,2,0,100,100,100,64,20,291
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02364.png,28.736906,25.529615,0.675918,0.242053,0.015217,0.118317,0,6.951555,39,0.998954,0,0,0.118341,0.099269,0,0,0.019942,264.552108,0.399481,2.566731,2.570773,1.190481,1.312707,20.747278,18.586421,-2.641697,-35.38028,0,90,88,89,70,100,100,100,87,99,100,100,100,100,84,100,100,98,100,53,100,100,11,1,87,90,100,73,100,284
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02365.png,24.564964,62.677342,0.628893,0.391814,0.018691,0.028844,0,7.047256,50,0.993514,100,0,0.083827,0.004336,0,0,0.000283,251.338228,0.450466,2.551673,2.543674,1.068771,1.151151,-5.843949,5.548482,0.417833,-11983.78418,0.253673,65,71,87,98,100,100,100,88,100,100,0,100,100,96,100,100,100,100,100,100,100,4,0,99,99,100,20,16,288
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02366.png,25.93572,26.301455,0.607897,0.103076,0.009268,0.595301,0,6.089844,-3,0.994437,0,0,0.071245,0.2077,0,0,0.007659,244.119898,0.418486,2.589968,2.60636,1.156463,1.235897,-1.651922,6.877779,-0.163093,-15166.65137,0,76,87,86,13,90,100,100,76,73,100,100,100,99,47,100,100,99,100,69,100,100,8,0,100,99,100,12,100,264
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02367.png,26.0772,123.508628,0.338889,0.143573,0.00627,0.27698,0,6.23162,-7,0.985838,0,0,0.053799,0.004814,0,0,0.02393,266.166817,0.45359,2.784248,2.784248,1.04634,1.158294,-32.788927,-2.828115,1.42879,-9659.300781,0,77,46,72,24,76,100,100,78,67,100,100,100,97,96,100,100,98,100,96,100,100,3,0,71,100,100,28,100,281
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02368.png,19.863628,14.955635,0.695988,0.297519,0.021514,0.090645,0,7.119091,17,0.985357,0,0,0.119848,0.005987,0,0,0.028892,258.011095,0.364746,2.505666,2.47843,1.316354,1.428954,-5.029914,17.706015,1.253214,6077.87207,0,23,93,90,88,98,100,100,89,92,100,100,100,100,96,100,100,97,100,31,100,100,30,2,99,91,100,90,100,273
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02369.png,17.968489,162.502389,0.484429,0.177108,0.021202,0.210595,0.000141,6.326611,1,0.994377,0,0,0.054591,0.095679,0,0,0.004926,252.986481,0.428801,2.534437,2.526505,1.134158,1.197926,-4.724352,15.113229,-0.608325,-14418.47852,0,13,34,80,39,98,100,99,79,78,100,100,100,97,85,100,100,100,100,79,100,100,7,0,99,93,100,13,100,288
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0236_01.jpg,19.306849,1.47825,0.24308,0.2444,0.020644,0.152128,0,7.061526,47,0.758062,0,0,0.066546,0.174687,0.116264,0.163255,0.246329,37.660581,0.328215,3.18454,2.860689,1.21875,1.828125,10.29717,-6.890152,-3.232088,-15073.05762,0,19,99,65,71,99,100,100,88,100,100,100,100,99,60,88,84,75,17,16,100,100,14,57,97,99,100,12,100,260
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02370.png,22.555147,196.20011,0.248852,0.362399,0.025069,0.035928,0,7.262383,-2,0.987226,27.124926,0,0.073448,0.011698,0.014858,0,0.039686,294.340919,0.417405,2.528765,2.552735,1.130029,1.265727,31.740255,-1.236654,-3.108758,7953.640137,0.32514,46,26,66,96,95,100,100,91,74,100,12,100,100,96,99,100,96,100,69,100,100,6,0,72,100,100,93,8,297
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02371.png,24.240463,52.227969,0.696759,0.29012,0.026631,0.14502,0,7.234732,-7,0.995014,6.801743,0,0.085382,0.003503,0,0,0.003352,250.862148,0.394203,2.545672,2.565748,1.212948,1.327049,6.890571,2.288074,-0.55242,13750.86133,0,62,75,90,86,94,100,100,90,67,100,67,100,100,96,100,100,100,100,49,100,100,13,1,99,100,100,98,100,292
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02372.png,24.825914,44.699191,0.572664,0.3217,0.032338,0.068332,0,7.291194,29,0.996248,0,0,0.062729,0.00219,0,0,0.011971,267.485697,0.445968,2.556126,2.520293,1.07419,1.170647,20.120545,-2.149075,-0.516102,9636.349609,0.410523,67,79,85,92,88,100,100,91,97,100,100,100,99,96,100,100,99,100,96,100,100,4,0,88,100,100,95,4,278
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02373.png,19.844927,8.750428,0.391204,0.164336,0.01035,0.318453,0.000051,6.380322,50,0.980488,33.571584,0,0.089108,0.08932,0,0,0.00672,256.564596,0.393598,2.5,2.5,1.215746,1.324915,3.801788,4.10305,0.884678,-11796.19824,0,23,96,75,33,93,100,99,80,100,100,7,100,100,86,100,100,99,100,49,100,100,14,1,100,99,100,20,100,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02374.png,18.796886,62.321879,0.258776,0.196929,0.053488,0.595043,0.000355,6.734461,47,0.983555,0,0,0.038048,0.002313,0,0,0.000692,253.173028,0.422146,2.558843,2.620059,1.142735,1.226011,-14.568733,-6.506767,0.454774,-11034.46777,0.153265,17,71,67,48,68,100,97,84,100,100,100,100,86,96,100,100,100,100,73,100,100,7,0,94,99,100,23,38,290
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02375.png,20.159229,54.521879,0.455464,0.17033,0.015905,0.300009,0,6.793676,49,0.975446,0,0,0.06828,0.145477,0,0,0.125489,269.632345,0.46711,2.488389,2.492277,1.032741,1.108001,-17.470621,5.567733,-0.520698,-13742.27539,0,25,74,79,36,100,100,100,85,100,100,100,100,99,71,100,100,87,100,83,100,100,2,0,91,99,100,15,100,273
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02376.png,21.637302,83.575366,0.00898,0.685808,0.055601,0.005704,0.126235,7.577133,-5,0.993004,0,0,0.1197,0.023278,0,0,0.038228,266.016965,0.419526,2.551816,2.543817,1.139609,1.246812,-19.972386,4.474819,2.893812,-3678.072021,0,37,62,24,91,66,100,7,95,70,100,100,100,100,95,100,100,96,100,70,100,100,7,0,88,99,100,57,100,281
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02377.png,25.717316,98.187989,0.460938,0.170526,0.006908,0.214086,0,6.386006,15,0.992346,0.24206,0,0.050807,0.078129,0,0,0.011745,243.362015,0.47514,2.596686,2.617262,1.010211,1.096624,3.116666,1.624941,-0.11966,-10945.68555,0,74,56,79,36,80,100,100,80,91,100,99,100,96,88,100,100,99,100,75,100,100,2,0,100,100,100,23,100,295
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02378.png,25.433628,24.221077,0.607266,0.305079,0.010541,0.035965,0,6.700512,39,0.996754,6.047894,0,0.084643,0.002389,0.14554,0,0.062349,255.709287,0.408702,2.510236,2.518105,1.162649,1.287048,-6.311524,13.526964,0.246773,-7580.504395,0,72,88,86,89,94,100,100,84,99,100,71,100,100,96,85,100,94,100,61,100,100,9,1,99,95,100,37,100,285
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02379.png,24.07942,212.79637,0.484429,0.2555,0.01846,0.087786,0,7.018626,-33,0.992931,0,0,0.108644,0.002361,0,0,0.003012,254.590495,0.413579,2.511636,2.519509,1.163108,1.257669,-3.844072,16.53266,1.204742,-10135.15039,0,60,22,80,75,100,100,100,88,20,100,100,100,100,96,100,100,100,100,65,100,100,9,0,100,92,100,26,100,275
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0237_01.jpg,14.10213,83.117537,0.515,0.240929,0.015404,0.025112,0,6.472447,2,0.912057,18.107121,0,0.019775,0.011067,0.153226,0.005208,0.105774,70.756499,0.408846,3.799707,5.517835,0.841128,1.604784,-64.675684,21.434741,24.507658,2738.556641,0.415893,3,62,82,69,100,100,100,81,79,100,28,100,49,96,85,99,89,51,61,100,100,0,12,18,87,83,82,3,263
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02380.png,25.492851,230.694952,0.724048,0.202205,0.011005,0.112263,0,6.675743,-4,0.997677,0,0,0.054923,0.092927,0.229083,0,0.113941,249.338774,0.421536,2.574709,2.570661,1.150437,1.224659,7.823052,3.873127,-0.299445,-13953.47656,0,72,19,91,51,95,100,100,83,72,100,100,100,97,86,77,100,89,100,72,100,100,8,0,98,100,100,14,100,271
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02381.png,26.246395,156.61058,0.721453,0.260582,0.023471,0.120844,0,7.177511,38,0.988728,0,0.056053,0.083295,0.002306,0.015321,0,0.104056,248.72332,0.423502,2.623945,2.607416,1.131205,1.232783,-13.350188,2.27776,-0.070295,8885.629883,0,78,36,91,77,96,100,100,90,99,100,100,94,100,96,98,100,90,100,74,100,100,6,0,95,100,100,94,100,290
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02382.png,26.765224,34.184353,0.631944,0.354066,0.021944,0.046718,0,7.221395,50,0.992917,0,0,0.07772,0.003057,0,0,0.004362,253.291418,0.451825,2.517767,2.529625,1.055859,1.159714,-2.739361,-0.828358,0.208919,591.000793,0,81,84,87,96,98,100,100,90,100,100,100,100,100,96,100,100,100,100,98,100,100,3,0,100,100,100,75,100,279
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/02383.png,28.959833,23.669063,0.765714,0.312251,0.015011,0.027035,0,6.944442,9,0.996371,0,0,0.086669,0.052361,0.156975,0,0.07075,250.775851,0.410739,2.539817,2.555816,1.168779,1.268756,4.455498,-1.836587,0.177511,-1767.314575,0,91,89,92,90,100,100,100,87,86,100,100,100,100,92,84,100,93,100,63,100,100,9,0,99,100,100,66,100,290
